id,name,symbol,price,circulating_supply,market_cap,volume_24h,percent_change_24h,last_updated
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60801.510080652864,19717293,1198841189102.6863,22663262125.14574,-1.96710036,2024-06-26T20:42:00.000Z
1,Bitcoin,BTC,60801.510080652864,19717293,1198841189102.6863,22663262125.14574,-1.96710036,2024-06-26T20:42:00.000Z
1,Bitcoin,BTC,60829.37499582591,19717293,1199390609799.5732,22665859267.054382,-1.93286903,2024-06-26T20:43:00.000Z
1,Bitcoin,BTC,60829.37499582591,19717293,1199390609799.5732,22665859267.054382,-1.93286903,2024-06-26T20:43:00.000Z
1,Bitcoin,BTC,60829.37499582591,19717293,1199390609799.5732,22665859267.054382,-1.93286903,2024-06-26T20:43:00.000Z
1,Bitcoin,BTC,60829.37499582591,19717293,1199390609799.5732,22665859267.054382,-1.93286903,2024-06-26T20:43:00.000Z
1,Bitcoin,BTC,60825.63653346115,19717293,1199316897441.7578,22672024703.43212,-1.95517519,2024-06-26T20:44:00.000Z
1,Bitcoin,BTC,60825.63653346115,19717293,1199316897441.7578,22672024703.43212,-1.95517519,2024-06-26T20:44:00.000Z
1,Bitcoin,BTC,60825.63653346115,19717293,1199316897441.7578,22672024703.43212,-1.95517519,2024-06-26T20:44:00.000Z
1,Bitcoin,BTC,60825.63653346115,19717293,1199316897441.7578,22672024703.43212,-1.95517519,2024-06-26T20:44:00.000Z
1,Bitcoin,BTC,60825.63653346115,19717293,1199316897441.7578,22672024703.43212,-1.95517519,2024-06-26T20:44:00.000Z
1,Bitcoin,BTC,60825.63653346115,19717293,1199316897441.7578,22672024703.43212,-1.95517519,2024-06-26T20:44:00.000Z
1,Bitcoin,BTC,60826.59554669747,19717293,1199335806586.7292,22675278008.425358,-1.94095323,2024-06-26T20:45:00.000Z
1,Bitcoin,BTC,60826.59554669747,19717293,1199335806586.7292,22675278008.425358,-1.94095323,2024-06-26T20:45:00.000Z
1,Bitcoin,BTC,60826.59554669747,19717293,1199335806586.7292,22675278008.425358,-1.94095323,2024-06-26T20:45:00.000Z
1,Bitcoin,BTC,60826.59554669747,19717293,1199335806586.7292,22675278008.425358,-1.94095323,2024-06-26T20:45:00.000Z
1,Bitcoin,BTC,60826.59554669747,19717293,1199335806586.7292,22675278008.425358,-1.94095323,2024-06-26T20:45:00.000Z
1,Bitcoin,BTC,60811.75860996265,19717293,1199043262357.9062,22680559547.016163,-1.82223728,2024-06-26T20:49:00.000Z
1,Bitcoin,BTC,60811.75860996265,19717293,1199043262357.9062,22680559547.016163,-1.82223728,2024-06-26T20:49:00.000Z
1,Bitcoin,BTC,60811.75860996265,19717293,1199043262357.9062,22680559547.016163,-1.82223728,2024-06-26T20:49:00.000Z
1,Bitcoin,BTC,60811.75860996265,19717293,1199043262357.9062,22680559547.016163,-1.82223728,2024-06-26T20:49:00.000Z
1,Bitcoin,BTC,60810.86430689337,19717293,1199025629122.2585,22684692361.85082,-1.82448494,2024-06-26T20:50:00.000Z
1,Bitcoin,BTC,60810.86430689337,19717293,1199025629122.2585,22684692361.85082,-1.82448494,2024-06-26T20:50:00.000Z
1,Bitcoin,BTC,60810.86430689337,19717293,1199025629122.2585,22684692361.85082,-1.82448494,2024-06-26T20:50:00.000Z
1,Bitcoin,BTC,60810.86430689337,19717293,1199025629122.2585,22684692361.85082,-1.82448494,2024-06-26T20:50:00.000Z
1,Bitcoin,BTC,60810.86430689337,19717293,1199025629122.2585,22684692361.85082,-1.82448494,2024-06-26T20:50:00.000Z
1,Bitcoin,BTC,60841.93326286215,19717293,1199638224830.299,22683995878.174038,-1.76777316,2024-06-26T20:51:00.000Z
1,Bitcoin,BTC,60841.93326286215,19717293,1199638224830.299,22683995878.174038,-1.76777316,2024-06-26T20:51:00.000Z
1,Bitcoin,BTC,60841.93326286215,19717293,1199638224830.299,22683995878.174038,-1.76777316,2024-06-26T20:51:00.000Z
1,Bitcoin,BTC,60841.93326286215,19717293,1199638224830.299,22683995878.174038,-1.76777316,2024-06-26T20:51:00.000Z
1,Bitcoin,BTC,60841.93326286215,19717293,1199638224830.299,22683995878.174038,-1.76777316,2024-06-26T20:51:00.000Z
1,Bitcoin,BTC,60841.93326286215,19717293,1199638224830.299,22683995878.174038,-1.76777316,2024-06-26T20:51:00.000Z
1,Bitcoin,BTC,60861.538128024025,19717293,1200024779700.9211,22684319311.85029,-1.69853367,2024-06-26T20:52:00.000Z
1,Bitcoin,BTC,60861.538128024025,19717293,1200024779700.9211,22684319311.85029,-1.69853367,2024-06-26T20:52:00.000Z
1,Bitcoin,BTC,60861.538128024025,19717293,1200024779700.9211,22684319311.85029,-1.69853367,2024-06-26T20:52:00.000Z
1,Bitcoin,BTC,60861.538128024025,19717293,1200024779700.9211,22684319311.85029,-1.69853367,2024-06-26T20:52:00.000Z
1,Bitcoin,BTC,60861.538128024025,19717293,1200024779700.9211,22684319311.85029,-1.69853367,2024-06-26T20:52:00.000Z
1,Bitcoin,BTC,60861.538128024025,19717293,1200024779700.9211,22684319311.85029,-1.69853367,2024-06-26T20:52:00.000Z
1,Bitcoin,BTC,60830.98663160575,19717293,1199422386894.4536,22685971533.12266,-1.76670953,2024-06-26T20:53:00.000Z
1,Bitcoin,BTC,60830.98663160575,19717293,1199422386894.4536,22685971533.12266,-1.76670953,2024-06-26T20:53:00.000Z
1,Bitcoin,BTC,60830.98663160575,19717293,1199422386894.4536,22685971533.12266,-1.76670953,2024-06-26T20:53:00.000Z
